EmployeeID,Age,Department,JobRole,EducationField,Education,Gender,MaritalStatus,MonthlyIncome,HourlyRate,DailyRate,MonthlyRate,PercentSalaryHike,StockOptionLevel,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel,DistanceFromHome,OverTime,Over18,StandardHours,EmployeeCount,AttritionRisk,Attrition,AttritionProbability,BurnoutRisk,BurnoutLabel,TenureBand,HireDate,FeedbackText
EMP00465,39,Customer Success,CSM,Business,4,Female,Single,10876,89,226,18238,18,2,2,19,18,3,3,11,2,4,4,2,1,1,3,Non-Travel,11,No,Y,80,1,0,No,0.286,0.549,High,15+yr,2005-09-26,Workload is manageable most of the time.
EMP00466,42,Sales,Senior Sales Rep,Other,2,Male,Divorced,16311,99,1183,7642,17,2,0,15,10,4,4,10,3,2,1,3,1,4,3,Travel_Rarely,3,Yes,Y,80,1,1,Yes,0.727,0.773,High,7-15yr,2013-03-12,"Work-life balance is terrible, always on-call."
EMP00467,34,Sales,Account Executive,Finance,2,Male,Married,17588,31,1304,18489,16,0,4,9,9,2,2,9,4,1,1,3,1,2,3,Travel_Rarely,23,No,Y,80,1,1,Yes,0.623,0.652,High,7-15yr,2014-12-25,"Too much politics, not enough focus on real work."
EMP00468,42,Product,Senior PM,Psychology,3,Male,Single,19648,99,398,19153,24,1,0,33,15,4,2,7,2,4,1,2,1,2,3,Non-Travel,8,No,Y,80,1,0,No,0.425,0.68,High,7-15yr,2008-09-04,Poor communication from leadership constantly.
EMP00469,29,Engineering,Senior Engineer,Computer Science,3,Non-binary,Married,15380,72,974,21324,23,2,5,9,9,7,0,9,3,1,4,1,4,1,4,Travel_Rarely,21,No,Y,80,1,0,No,0.162,0.27,Low,7-15yr,2014-04-04,Excellent work-life balance and flexible policies.
EMP00470,61,Customer Success,Senior CSM,Computer Science,3,Female,Single,12877,33,291,16531,11,3,6,29,19,7,7,6,0,3,1,1,1,4,3,Travel_Rarely,5,Yes,Y,80,1,1,Yes,0.81,0.724,High,15+yr,2005-01-02,Excessive overtime is burning me out completely.
EMP00471,28,Engineering,Software Engineer,Business,5,Male,Single,20818,85,1050,12384,20,3,4,29,15,13,7,13,4,4,4,1,1,4,3,Travel_Rarely,28,No,Y,80,1,0,No,0.434,0.303,Low,7-15yr,2008-04-21,Some processes are inefficient but improving.
EMP00472,44,Customer Success,CSM,Engineering,5,Female,Single,24711,88,1307,18336,11,3,3,24,1,1,1,1,2,2,1,1,2,2,3,Travel_Rarely,20,No,Y,80,1,1,Yes,0.524,0.656,High,<1yr,2022-06-07,Excessive overtime is burning me out completely.
EMP00473,53,Engineering,Senior Engineer,Computer Science,5,Female,Married,8097,38,499,26283,11,1,1,6,6,5,0,6,3,4,2,2,4,2,3,Travel_Rarely,26,Yes,Y,80,1,1,Yes,0.609,0.695,High,3-7yr,2017-04-12,Considering leaving due to lack of recognition.
EMP00474,32,Product,VP Product,Finance,1,Male,Married,21044,32,495,15661,24,2,4,19,15,14,1,7,3,2,2,4,3,3,4,Travel_Frequently,21,No,Y,80,1,1,Yes,0.487,0.168,Low,7-15yr,2008-04-18,The workload is unsustainable and unrealistic.
EMP00475,43,Marketing,Marketing Analyst,Computer Science,2,Female,Married,21738,77,846,13687,20,3,8,16,13,13,2,2,0,2,3,1,2,1,3,Travel_Rarely,28,Yes,Y,80,1,1,Yes,0.663,0.772,High,7-15yr,2010-03-24,Compensation is below market rate for my skills.
EMP00476,43,Customer Success,VP Customer Success,Finance,4,Male,Divorced,9461,72,1200,24998,24,1,3,2,2,0,0,2,0,3,2,3,1,2,3,Travel_Frequently,10,No,Y,80,1,1,Yes,0.527,0.628,High,1-3yr,2021-12-02,"Too much politics, not enough focus on real work."
EMP00477,46,Engineering,Engineering Manager,Psychology,1,Female,Single,10044,30,1282,24189,18,3,1,25,17,10,3,9,4,3,1,1,3,4,3,Non-Travel,27,Yes,Y,80,1,1,Yes,0.504,0.451,Low,15+yr,2006-07-14,The workload is unsustainable and unrealistic.
EMP00478,43,Marketing,Content Strategist,Psychology,2,Male,Single,8497,86,1108,15404,18,2,5,9,5,5,3,5,5,2,2,4,3,4,3,Travel_Rarely,8,No,Y,80,1,0,No,0.327,0.242,Low,3-7yr,2018-12-25,"Work-life balance is terrible, always on-call."
EMP00479,49,Customer Success,VP Customer Success,Marketing,2,Female,Single,23933,82,1070,6355,24,2,7,33,6,6,6,6,2,4,2,2,3,2,3,Non-Travel,21,No,Y,80,1,0,No,0.421,0.419,Low,3-7yr,2017-06-13,Management doesn't listen to employee concerns.
EMP00480,50,Marketing,Marketing Director,Marketing,3,Female,Single,16751,45,952,2933,17,2,1,13,12,5,5,5,3,2,1,4,2,4,3,Travel_Rarely,9,No,Y,80,1,1,Yes,0.69,0.469,Low,7-15yr,2011-09-19,Poor communication from leadership constantly.
EMP00481,34,Finance,CFO,Finance,3,Male,Single,24310,80,541,10766,16,2,8,7,1,1,1,1,4,1,2,4,4,1,3,Non-Travel,29,No,Y,80,1,0,No,0.401,0.407,Low,<1yr,2022-08-31,The workload is unsustainable and unrealistic.
EMP00482,39,Finance,Senior Analyst,Engineering,1,Non-binary,Married,12304,84,261,24044,14,2,6,26,14,10,1,3,4,1,1,4,4,4,4,Travel_Frequently,28,Yes,Y,80,1,1,Yes,0.764,0.519,High,7-15yr,2009-05-12,Feeling completely disengaged and undervalued.
EMP00483,23,Sales,Senior Sales Rep,Computer Science,3,Female,Divorced,13426,30,975,7906,11,3,1,9,9,9,6,1,0,4,2,1,3,4,3,Travel_Rarely,29,No,Y,80,1,0,No,0.352,0.248,Low,7-15yr,2014-08-27,The workload is unsustainable and unrealistic.
EMP00484,50,Finance,Financial Analyst,Other,2,Male,Divorced,14058,57,824,14572,19,2,4,14,12,6,2,8,3,4,1,1,1,2,3,Non-Travel,15,No,Y,80,1,1,Yes,0.457,0.639,High,7-15yr,2011-05-16,"Work-life balance is terrible, always on-call."
EMP00485,42,HR,HR Coordinator,Computer Science,3,Male,Single,14260,82,455,14279,11,3,4,21,6,6,6,6,1,3,4,4,4,1,3,Travel_Rarely,1,Yes,Y,80,1,0,No,0.44,0.571,High,3-7yr,2017-12-30,Strong company culture and amazing colleagues.
EMP00486,36,Product,VP Product,Marketing,5,Female,Divorced,21563,87,1027,12723,14,2,6,30,0,0,0,0,5,1,4,2,4,1,3,Travel_Frequently,23,No,Y,80,1,0,No,0.327,0.236,Low,<1yr,2023-05-27,Leadership is transparent and communicates well.
EMP00487,48,Engineering,Senior Engineer,Other,3,Male,Single,24351,89,1213,24434,13,3,4,1,1,1,1,1,5,2,3,1,1,3,3,Travel_Rarely,5,No,Y,80,1,0,No,0.386,0.335,Low,<1yr,2022-04-15,Work is interesting but growth paths are unclear.
EMP00488,52,Sales,Senior Sales Rep,Finance,2,Male,Single,3634,88,814,12611,17,2,5,30,19,7,0,3,0,2,2,2,2,1,3,Non-Travel,15,No,Y,80,1,1,Yes,0.552,0.686,High,15+yr,2004-12-07,Considering leaving due to lack of recognition.
EMP00489,36,Customer Success,VP Customer Success,Other,1,Male,Divorced,23015,51,444,10261,15,3,8,13,13,10,1,13,3,1,3,1,2,3,4,Travel_Frequently,4,No,Y,80,1,0,No,0.359,0.34,Low,7-15yr,2010-02-22,The role has some good aspects and some challenges.
EMP00490,44,Product,Product Manager,Computer Science,4,Male,Married,13057,37,956,6474,15,2,2,9,6,6,5,4,4,1,1,2,1,2,3,Travel_Rarely,19,No,Y,80,1,1,Yes,0.699,0.601,High,3-7yr,2017-10-18,No clear path for career advancement here.
EMP00491,45,Sales,VP Sales,Computer Science,3,Female,Single,16345,78,1023,18638,14,1,2,29,20,7,2,5,5,3,4,1,2,4,3,Travel_Rarely,28,Yes,Y,80,1,1,Yes,0.473,0.58,High,15+yr,2003-07-08,Management doesn't listen to employee concerns.
EMP00492,34,Finance,Senior Analyst,Engineering,2,Male,Married,13147,71,979,25471,11,3,7,14,14,14,0,11,4,1,1,4,3,1,3,Travel_Rarely,10,No,Y,80,1,0,No,0.408,0.363,Low,7-15yr,2009-03-19,Poor communication from leadership constantly.
EMP00493,43,Engineering,Software Engineer,Business,4,Male,Single,24061,56,931,6787,15,1,9,13,11,6,5,10,2,3,3,3,4,3,3,Travel_Rarely,23,No,Y,80,1,0,No,0.259,0.045,Low,7-15yr,2012-06-16,Compensation is competitive but benefits could improve.
EMP00494,58,Engineering,Engineering Manager,Other,4,Male,Married,21602,68,1077,15575,14,3,5,30,15,1,1,11,1,4,1,3,2,1,3,Travel_Frequently,28,Yes,Y,80,1,1,Yes,0.822,0.95,High,7-15yr,2008-08-01,"Too much politics, not enough focus on real work."
EMP00495,54,Marketing,Content Strategist,Marketing,5,Male,Married,4389,54,1440,9862,24,3,9,28,23,0,0,1,0,4,1,2,3,2,3,Travel_Rarely,2,No,Y,80,1,0,No,0.314,0.376,Low,15+yr,2000-09-29,The workload is unsustainable and unrealistic.
EMP00496,24,Sales,Sales Manager,Marketing,4,Female,Divorced,16071,67,715,12956,20,3,2,26,9,9,5,3,5,1,1,2,3,3,3,Non-Travel,5,No,Y,80,1,0,No,0.432,0.222,Low,7-15yr,2014-09-04,"Too much politics, not enough focus on real work."
EMP00497,40,HR,Recruiter,Business,2,Male,Single,14322,53,673,12663,23,0,1,20,20,1,1,14,2,1,1,4,3,3,3,Travel_Frequently,18,No,Y,80,1,1,Yes,0.47,0.177,Low,15+yr,2003-02-26,No clear path for career advancement here.
EMP00498,44,Engineering,Engineering Manager,Computer Science,2,Non-binary,Married,7276,53,235,18120,18,2,1,8,8,8,0,8,2,1,4,4,3,3,3,Non-Travel,23,Yes,Y,80,1,0,No,0.428,0.385,Low,7-15yr,2015-09-16,Management genuinely cares about employee growth.
EMP00499,50,Customer Success,VP Customer Success,Engineering,3,Female,Married,15306,89,1401,24740,12,1,1,19,19,5,0,3,1,1,1,2,3,2,4,Travel_Frequently,6,No,Y,80,1,1,Yes,0.469,0.368,Low,15+yr,2004-07-23,Considering leaving due to lack of recognition.
EMP00500,51,Customer Success,VP Customer Success,Engineering,3,Male,Married,4249,79,1240,5742,18,1,4,34,17,12,10,11,0,2,1,3,1,3,3,Travel_Rarely,29,No,Y,80,1,1,Yes,0.754,0.437,Low,15+yr,2006-08-29,The workload is unsustainable and unrealistic.
EMP00501,60,Finance,Senior Analyst,Marketing,3,Female,Single,20629,95,1029,4035,11,3,4,14,14,1,0,12,0,2,4,4,4,4,3,Travel_Rarely,10,No,Y,80,1,0,No,0.158,0.062,Low,7-15yr,2009-04-10,Learning opportunities are abundant here.
EMP00502,46,Marketing,Marketing Director,Engineering,4,Male,Married,11245,43,1271,3967,23,1,0,23,22,9,6,3,4,4,1,2,4,2,3,Non-Travel,15,Yes,Y,80,1,1,Yes,0.595,0.711,High,15+yr,2001-08-22,The workload is unsustainable and unrealistic.
EMP00503,58,Sales,Sales Manager,Psychology,4,Female,Divorced,14102,82,1285,26675,14,1,1,15,10,3,3,6,0,2,1,4,1,4,3,Travel_Frequently,23,No,Y,80,1,1,Yes,0.712,0.408,Low,7-15yr,2013-07-12,Excessive overtime is burning me out completely.
EMP00504,29,Operations,Supply Chain Analyst,Business,5,Non-binary,Divorced,19226,61,1292,3852,13,1,1,10,10,10,4,10,2,1,3,4,1,4,3,Travel_Rarely,28,No,Y,80,1,0,No,0.376,0.335,Low,7-15yr,2013-11-01,The role has some good aspects and some challenges.
EMP00505,37,Finance,Senior Analyst,Computer Science,3,Male,Married,13588,77,565,21567,15,1,3,7,5,5,3,5,4,3,4,1,3,2,3,Travel_Frequently,9,No,Y,80,1,0,No,0.154,0.26,Low,3-7yr,2018-08-25,Great work environment and collaborative team.
EMP00506,29,Engineering,Data Scientist,Psychology,1,Male,Divorced,3442,68,1385,12547,23,0,6,2,0,0,0,0,0,4,2,4,2,1,3,Travel_Rarely,13,No,Y,80,1,1,Yes,0.572,0.687,High,<1yr,2023-02-08,No clear path for career advancement here.
EMP00507,22,Product,Principal PM,Business,5,Female,Married,9976,69,1144,8618,15,3,2,18,18,5,5,6,1,1,1,2,4,4,3,Non-Travel,18,No,Y,80,1,1,Yes,0.498,0.237,Low,15+yr,2005-07-02,"Too much politics, not enough focus on real work."
EMP00508,26,Operations,COO,Finance,1,Male,Married,7675,71,1175,15859,15,1,4,2,2,2,2,1,2,2,3,4,2,2,3,Travel_Rarely,25,No,Y,80,1,0,No,0.444,0.505,High,1-3yr,2021-03-31,Some processes are inefficient but improving.
EMP00509,24,Customer Success,Senior CSM,Other,4,Male,Single,14803,37,630,10303,22,0,8,24,11,11,10,4,3,3,4,2,4,4,3,Travel_Rarely,7,Yes,Y,80,1,0,No,0.366,0.391,Low,7-15yr,2012-01-20,Leadership is transparent and communicates well.
EMP00510,22,Operations,Supply Chain Analyst,Marketing,5,Male,Married,10953,55,1058,13350,14,0,4,10,10,10,7,9,1,3,1,1,3,3,3,Travel_Rarely,2,No,Y,80,1,0,No,0.427,0.235,Low,7-15yr,2013-08-10,Feeling completely disengaged and undervalued.
EMP00511,25,HR,HR Director,Engineering,5,Male,Single,7377,41,429,18566,18,3,8,15,3,3,3,1,1,2,2,1,2,4,3,Travel_Frequently,16,No,Y,80,1,1,Yes,0.57,0.496,Low,1-3yr,2020-02-02,No clear path for career advancement here.
EMP00512,61,Sales,Sales Rep,Finance,2,Female,Married,13599,72,569,25124,13,2,0,16,9,7,3,4,0,1,1,3,4,4,3,Travel_Rarely,26,Yes,Y,80,1,1,Yes,0.722,0.535,High,7-15yr,2014-12-15,Considering leaving due to lack of recognition.
EMP00513,56,Product,Principal PM,Engineering,4,Male,Single,10058,80,377,2164,22,2,8,23,20,10,1,11,4,3,3,1,4,4,4,Travel_Rarely,2,No,Y,80,1,0,No,0.128,0.082,Low,15+yr,2003-02-27,"Management is okay, not exceptional."
EMP00514,53,Product,Senior PM,Psychology,4,Male,Divorced,20206,92,767,8958,14,2,4,16,1,1,1,1,4,3,4,1,3,3,3,Travel_Frequently,4,No,Y,80,1,0,No,0.111,0.047,Low,<1yr,2022-11-21,Management genuinely cares about employee growth.
EMP00515,55,Engineering,Staff Engineer,Computer Science,5,Female,Single,14894,78,1493,4137,11,1,7,19,8,1,1,2,2,2,3,2,2,4,3,Non-Travel,2,No,Y,80,1,0,No,0.311,0.271,Low,7-15yr,2015-01-19,Compensation is competitive but benefits could improve.
EMP00516,46,Engineering,Staff Engineer,Computer Science,4,Male,Single,5939,56,1429,12215,17,3,4,21,9,4,2,5,0,3,4,3,3,2,3,Travel_Frequently,17,Yes,Y,80,1,0,No,0.429,0.591,High,7-15yr,2014-01-25,Leadership is transparent and communicates well.
EMP00517,31,Sales,Account Executive,Computer Science,5,Male,Married,4031,38,992,18838,11,2,5,5,5,5,5,5,4,3,2,1,2,4,3,Travel_Rarely,6,No,Y,80,1,1,Yes,0.545,0.472,Low,3-7yr,2018-08-16,"Too much politics, not enough focus on real work."
EMP00518,42,Operations,Operations Analyst,Engineering,2,Female,Single,13208,68,1099,20669,12,1,7,6,6,6,6,4,5,3,1,4,2,2,3,Travel_Rarely,10,Yes,Y,80,1,1,Yes,0.813,0.928,High,3-7yr,2017-12-25,No clear path for career advancement here.
EMP00519,60,Customer Success,Senior CSM,Finance,5,Male,Single,3562,94,1174,26230,21,3,1,13,13,5,5,3,3,4,3,3,4,4,3,Travel_Rarely,14,Yes,Y,80,1,0,No,0.447,0.334,Low,7-15yr,2010-10-18,Some processes are inefficient but improving.
EMP00520,48,Engineering,Senior Engineer,Computer Science,4,Female,Single,13730,36,281,23206,17,1,2,10,10,8,8,9,5,1,2,1,1,4,3,Travel_Rarely,27,Yes,Y,80,1,1,Yes,0.987,0.769,High,7-15yr,2013-01-31,Considering leaving due to lack of recognition.
EMP00521,48,HR,HR Business Partner,Finance,4,Female,Married,19724,96,1045,18925,11,2,8,11,2,2,2,2,0,1,2,3,2,4,4,Non-Travel,15,Yes,Y,80,1,1,Yes,0.741,0.748,High,1-3yr,2021-08-07,"Work-life balance is terrible, always on-call."
EMP00522,23,Sales,Sales Manager,Engineering,5,Male,Married,23951,39,961,8033,21,2,4,4,4,4,4,4,0,2,1,1,2,1,3,Travel_Frequently,21,Yes,Y,80,1,1,Yes,0.906,0.908,High,3-7yr,2019-06-24,Considering leaving due to lack of recognition.
EMP00523,34,Customer Success,Senior CSM,Psychology,5,Female,Married,19152,82,1416,4665,13,0,4,4,0,0,0,0,4,1,3,2,3,1,3,Travel_Frequently,12,No,Y,80,1,0,No,0.188,0.214,Low,<1yr,2023-04-18,Compensation is competitive but benefits could improve.
EMP00524,30,Product,Senior PM,Finance,5,Male,Married,16998,86,817,25533,23,0,8,19,6,0,0,6,1,3,1,3,2,3,4,Non-Travel,19,No,Y,80,1,0,No,0.39,0.475,Low,3-7yr,2017-08-20,The workload is unsustainable and unrealistic.
EMP00525,57,Operations,Operations Analyst,Psychology,3,Male,Married,21680,56,1412,15129,16,3,9,14,3,3,3,3,0,1,1,3,2,2,3,Travel_Frequently,11,No,Y,80,1,1,Yes,0.581,0.633,High,1-3yr,2020-11-24,The workload is unsustainable and unrealistic.
EMP00526,43,Marketing,Marketing Director,Engineering,4,Female,Single,19618,83,1499,24182,16,1,2,25,6,4,2,6,1,4,4,1,2,3,3,Travel_Rarely,1,No,Y,80,1,0,No,0.223,0.301,Low,3-7yr,2017-02-17,"Management is okay, not exceptional."
EMP00527,47,Sales,Sales Manager,Engineering,4,Female,Single,24586,33,1297,14125,16,1,3,32,15,4,1,10,2,3,4,3,2,2,3,Travel_Frequently,25,No,Y,80,1,0,No,0.27,0.527,High,7-15yr,2008-03-24,Some processes are inefficient but improving.
EMP00528,33,Engineering,Staff Engineer,Marketing,3,Male,Married,12308,52,1233,24169,21,2,6,29,9,5,3,9,2,3,1,1,2,3,3,Non-Travel,8,Yes,Y,80,1,1,Yes,0.733,0.775,High,7-15yr,2014-08-07,Considering leaving due to lack of recognition.
EMP00529,38,Engineering,DevOps Engineer,Engineering,5,Female,Single,12609,77,415,22998,23,2,1,23,14,6,1,0,4,4,4,4,1,3,3,Travel_Rarely,22,No,Y,80,1,0,No,0.201,0.267,Low,7-15yr,2009-01-18,Compensation is competitive but benefits could improve.
EMP00530,35,Product,VP Product,Engineering,2,Female,Single,20675,71,489,22676,12,3,7,22,15,12,11,8,2,4,3,3,4,4,3,Travel_Rarely,6,No,Y,80,1,0,No,0.216,0.01,Low,7-15yr,2008-12-31,Some processes are inefficient but improving.
EMP00531,35,Operations,COO,Business,5,Non-binary,Married,24111,32,644,8189,12,0,4,8,5,5,5,5,5,1,4,3,2,4,3,Non-Travel,12,No,Y,80,1,0,No,0.421,0.309,Low,3-7yr,2018-05-12,The role has some good aspects and some challenges.
EMP00532,55,Customer Success,CSM,Computer Science,5,Female,Married,11720,32,1122,25057,16,2,0,2,2,2,2,2,5,1,2,2,3,4,3,Travel_Rarely,20,Yes,Y,80,1,1,Yes,0.679,0.524,High,1-3yr,2021-05-11,"Too much politics, not enough focus on real work."
EMP00533,41,Customer Success,Senior CSM,Marketing,3,Male,Single,13172,57,751,15708,20,1,2,6,3,3,0,3,5,1,1,2,3,4,3,Travel_Rarely,16,Yes,Y,80,1,1,Yes,0.581,0.465,Low,1-3yr,2020-02-23,"Too much politics, not enough focus on real work."
EMP00534,32,Marketing,Marketing Director,Other,4,Male,Single,17457,92,392,20072,15,2,8,21,21,4,3,12,4,4,1,3,2,4,3,Non-Travel,29,No,Y,80,1,1,Yes,0.491,0.437,Low,15+yr,2002-09-24,Management doesn't listen to employee concerns.
EMP00535,37,Operations,COO,Marketing,5,Non-binary,Divorced,5939,60,488,7095,24,0,4,13,13,5,4,2,4,1,3,2,2,3,3,Travel_Rarely,18,No,Y,80,1,0,No,0.331,0.337,Low,7-15yr,2010-06-12,Some processes are inefficient but improving.
EMP00536,52,Customer Success,CSM,Marketing,4,Male,Divorced,17345,39,782,16409,17,1,7,28,3,3,3,3,5,2,1,3,2,2,3,Travel_Frequently,12,Yes,Y,80,1,1,Yes,0.795,0.994,High,1-3yr,2020-05-08,Considering leaving due to lack of recognition.
EMP00537,27,Product,VP Product,Other,1,Female,Married,19158,78,1367,9583,17,0,0,15,15,11,3,6,1,1,4,1,1,1,3,Travel_Rarely,20,No,Y,80,1,0,No,0.336,0.495,Low,7-15yr,2008-02-21,Compensation is competitive but benefits could improve.
EMP00538,40,Engineering,Engineering Manager,Business,4,Male,Married,8435,50,1056,26208,15,3,6,33,21,7,7,0,5,4,2,3,4,1,3,Non-Travel,2,Yes,Y,80,1,1,Yes,0.56,0.658,High,15+yr,2002-02-24,Excessive overtime is burning me out completely.
EMP00539,58,Sales,Sales Rep,Psychology,2,Male,Married,8392,82,980,3637,18,3,6,9,9,8,1,9,1,4,1,3,3,2,3,Travel_Rarely,29,No,Y,80,1,0,No,0.26,0.376,Low,7-15yr,2014-11-13,Considering leaving due to lack of recognition.
EMP00540,25,Engineering,Staff Engineer,Engineering,2,Male,Divorced,10972,83,1095,16670,20,0,7,6,6,1,1,0,2,2,4,4,1,1,3,Travel_Rarely,7,Yes,Y,80,1,1,Yes,0.502,0.773,High,3-7yr,2017-09-17,Feeling completely disengaged and undervalued.
EMP00541,25,Customer Success,CS Manager,Computer Science,5,Non-binary,Divorced,20617,86,1119,7966,16,1,2,24,1,1,1,1,1,3,2,2,1,3,3,Travel_Rarely,9,Yes,Y,80,1,1,Yes,0.633,0.724,High,<1yr,2022-01-10,"Work-life balance is terrible, always on-call."
EMP00542,41,HR,HR Director,Finance,4,Male,Single,22184,49,763,6670,15,0,0,26,19,10,1,8,0,2,1,2,2,2,3,Travel_Rarely,29,Yes,Y,80,1,1,Yes,0.852,0.949,High,15+yr,2004-12-04,Considering leaving due to lack of recognition.
EMP00543,31,Engineering,Engineering Manager,Other,5,Female,Married,17799,78,212,7203,14,2,8,14,5,3,1,5,3,4,1,4,4,2,3,Non-Travel,18,No,Y,80,1,0,No,0.247,0.408,Low,3-7yr,2018-12-12,Considering leaving due to lack of recognition.
EMP00544,45,Finance,Senior Analyst,Psychology,3,Male,Single,22159,36,1186,23518,17,2,0,31,21,10,10,0,0,3,1,1,2,1,4,Travel_Rarely,9,Yes,Y,80,1,1,Yes,0.751,0.912,High,15+yr,2002-03-06,Compensation is below market rate for my skills.
EMP00545,56,HR,HR Director,Other,2,Male,Single,18052,58,539,20274,14,0,5,27,0,0,0,0,0,2,2,1,3,1,3,Travel_Rarely,25,No,Y,80,1,0,No,0.37,0.439,Low,<1yr,2023-12-22,Excessive overtime is burning me out completely.
EMP00546,47,Sales,Senior Sales Rep,Engineering,5,Male,Married,9044,77,1064,21589,15,2,8,8,7,7,7,7,4,2,1,1,4,3,3,Travel_Frequently,8,No,Y,80,1,1,Yes,0.556,0.212,Low,3-7yr,2016-08-29,Considering leaving due to lack of recognition.
EMP00547,58,Engineering,Staff Engineer,Business,3,Female,Married,22871,42,511,10669,15,0,1,6,6,6,2,6,3,3,1,4,2,4,3,Travel_Rarely,1,Yes,Y,80,1,1,Yes,0.651,0.76,High,3-7yr,2017-11-14,Feeling completely disengaged and undervalued.
EMP00548,59,Finance,CFO,Other,5,Male,Divorced,17415,32,932,16968,11,2,3,15,15,8,8,11,4,2,4,3,3,2,3,Non-Travel,5,No,Y,80,1,0,No,0.301,0.299,Low,7-15yr,2008-06-21,Management genuinely cares about employee growth.
EMP00549,42,Marketing,Marketing Director,Engineering,4,Male,Single,23234,31,1327,4366,11,0,1,25,3,2,2,3,1,3,4,1,1,4,4,Travel_Rarely,16,Yes,Y,80,1,1,Yes,0.511,0.613,High,1-3yr,2020-12-16,The workload is unsustainable and unrealistic.
EMP00550,61,Operations,Operations Analyst,Engineering,4,Male,Married,24381,45,538,25943,13,2,3,34,4,0,0,4,5,1,4,1,3,1,4,Non-Travel,14,No,Y,80,1,0,No,0.188,0.293,Low,3-7yr,2019-11-20,I feel valued and recognized for my contributions.
EMP00551,60,Marketing,Marketing Director,Business,4,Male,Divorced,20274,35,1421,20910,24,1,1,16,4,4,4,4,1,3,4,4,3,2,3,Travel_Rarely,26,Yes,Y,80,1,0,No,0.341,0.529,High,3-7yr,2019-07-02,I feel valued and recognized for my contributions.
EMP00552,42,Product,Principal PM,Marketing,4,Non-binary,Divorced,16858,74,499,26191,21,1,0,22,14,0,0,7,3,2,1,2,3,4,3,Non-Travel,13,Yes,Y,80,1,1,Yes,0.626,0.474,Low,7-15yr,2009-11-27,Considering leaving due to lack of recognition.
EMP00553,31,Marketing,Marketing Director,Marketing,1,Non-binary,Single,20572,34,558,2366,13,2,2,7,7,2,2,7,2,1,2,4,4,3,3,Non-Travel,29,No,Y,80,1,0,No,0.388,0.202,Low,3-7yr,2016-08-19,Poor communication from leadership constantly.
EMP00554,59,HR,HR Business Partner,Computer Science,3,Male,Married,8644,85,368,17647,12,0,7,1,1,1,1,1,1,4,1,2,1,3,3,Travel_Rarely,11,Yes,Y,80,1,1,Yes,0.735,0.751,High,<1yr,2022-03-29,No clear path for career advancement here.
EMP00555,25,Product,VP Product,Computer Science,3,Female,Married,20124,61,1372,24905,22,2,4,30,6,6,6,6,0,4,3,1,4,3,3,Travel_Rarely,20,No,Y,80,1,0,No,0.265,0.023,Low,3-7yr,2017-07-23,Work is interesting but growth paths are unclear.
EMP00556,41,Sales,Senior Sales Rep,Marketing,4,Female,Single,20753,78,960,11907,12,3,3,31,11,11,10,9,3,4,2,1,1,2,3,Travel_Rarely,23,No,Y,80,1,1,Yes,0.574,0.67,High,7-15yr,2012-12-04,Compensation is below market rate for my skills.
EMP00557,38,Engineering,DevOps Engineer,Psychology,1,Male,Divorced,21384,42,967,8606,16,3,4,28,24,0,0,4,3,2,3,3,2,2,3,Travel_Rarely,13,No,Y,80,1,0,No,0.395,0.453,Low,15+yr,1999-02-02,The role has some good aspects and some challenges.
EMP00558,28,Engineering,DevOps Engineer,Finance,4,Female,Divorced,20855,59,1181,2012,23,0,5,2,2,2,2,2,1,1,1,3,2,2,3,Travel_Rarely,27,No,Y,80,1,1,Yes,0.582,0.669,High,1-3yr,2021-12-10,Considering leaving due to lack of recognition.
EMP00559,25,Operations,Operations Analyst,Engineering,1,Non-binary,Single,20920,54,241,21623,11,2,5,7,7,1,1,2,1,3,2,2,3,2,3,Travel_Rarely,15,No,Y,80,1,0,No,0.249,0.396,Low,3-7yr,2016-06-18,Management doesn't listen to employee concerns.
EMP00560,50,Finance,CFO,Finance,4,Male,Single,19702,89,401,4317,16,2,4,1,1,1,1,0,4,4,2,1,3,2,3,Travel_Rarely,24,No,Y,80,1,0,No,0.264,0.419,Low,<1yr,2022-07-12,Compensation is below market rate for my skills.
EMP00561,35,Finance,Financial Analyst,Engineering,2,Male,Single,8153,88,1169,22426,15,1,5,30,16,14,4,12,4,4,4,1,4,4,3,Travel_Rarely,26,No,Y,80,1,0,No,0.132,0.048,Low,15+yr,2007-11-09,Great work environment and collaborative team.
EMP00562,24,Engineering,Software Engineer,Marketing,2,Non-binary,Divorced,4894,57,1467,17429,16,0,8,19,19,14,9,3,0,1,1,4,1,4,3,Travel_Rarely,27,Yes,Y,80,1,1,Yes,0.99,0.798,High,15+yr,2004-06-24,Feeling completely disengaged and undervalued.
